Date,Occurrence_Count_crime_file_1,Occurrence_Count_storm_file_2,Trauma_detrended_file_3,Detrended_Value_CPI_file_5,Total_New_Deaths_file_6
6/5/20,0.284582893,0.035586162,0.203009404,0.648530298,0.145092105
6/6/20,0.27719113,0.035382647,0.137336367,0.630978195,0.145970183
6/7/20,0.290918691,0.035413131,0.148074819,0.613426093,0.15556552
6/8/20,0.274023231,0.036136025,0.202732024,0.595873991,0.133695774
6/9/20,0.259239704,0.037512276,0.217160127,0.578321889,0.108451967
6/10/20,0.26187962,0.039475158,0.217067667,0.560769787,0.121361581
6/11/20,0.290390707,0.041944153,0.187815059,0.543217685,0.142663379
6/12/20,0.31626188,0.044837404,0.180462317,0.525665582,0.146781004
6/13/20,0.262935586,0.044864235,0.147520058,0.50811348,0.145902926
6/14/20,0.281414995,0.044891074,0.1548069,0.490561378,0.148327915
6/15/20,0.302534319,0.044917923,0.205655433,0.473009276,0.126816874
6/16/20,0.289334741,0.044944781,0.212942276,0.455457174,0.118525576
6/17/20,0.316789863,0.044971647,0.209160164,0.437905072,0.167085155
6/18/20,0.313621964,0.044998522,0.205378053,0.42035297,0.147883272
6/19/20,0.316789863,0.045025406,0.179815096,0.402800867,0.150080335
6/20/20,0.342661035,0.045052299,0.125091991,0.385248765,0.148208347
6/21/20,0.310454065,0.045079201,0.139520094,0.367696663,0.154179277
6/22/20,0.352164731,0.045106111,0.19774793,0.350144561,0.136016142
6/23/20,0.303062302,0.04513303,0.204915752,0.332592459,0.10990173
6/24/20,0.304646251,0.045159958,0.215773225,0.315040357,0.115693308
6/25/20,0.321541711,0.045186894,0.215680764,0.297488254,0.148413855
6/26/20,0.291446674,0.045213839,0.182857526,0.279936152,0.143675971
6/27/20,0.302006336,0.045240793,0.131705052,0.26238405,0.186903561
6/28/20,0.328933474,0.045267756,0.138872873,0.244831948,0.147121025
6/29/20,0.289862724,0.045294727,0.197100709,0.227279846,0.133811606
6/30/20,0.298838437,0.045321707,0.20426853,0.209727744,0.11806225
7/1/20,0.381731785,0.044651995,0.189655507,0.192175641,0.131382879
7/2/20,0.334741288,0.043987876,0.185873395,0.211533978,0.141774091
7/3/20,0.360084477,0.0433296,0.138410572,0.230892314,0.143205171
7/4/20,0.389123548,0.041121455,0.116537267,0.25025065,0.148581998
7/5/20,0.380147835,0.038968537,0.1673858,0.269608986,0.164368718
7/6/20,0.331045407,0.036880285,0.178243273,0.288967322,0.140641931
7/7/20,0.29250264,0.03486802,0.214571242,0.308325658,0.126719725
7/8/20,0.289862724,0.032945291,0.218168434,0.327683995,0.136173075
7/9/20,0.29250264,0.031128218,0.20712604,0.347042331,0.157381459
7/10/20,0.351108765,0.029435782,0.181563084,0.366400667,0.158745283
7/11/20,0.328933474,0.027889957,0.141360542,0.385759003,0.160127788
7/12/20,0.313093981,0.026515537,0.141268082,0.405117339,0.165885738
7/13/20,0.348468849,0.025339453,0.1739064,0.424475675,0.157228263
7/14/20,0.316789863,0.024389369,0.195713806,0.443834011,0.139113702
7/15/20,0.319429778,0.023691475,0.217521212,0.463192348,0.143429361
7/16/20,0.311510032,0.022860455,0.195528886,0.482550684,0.166061353
7/17/20,0.344772967,0.022029828,0.162705648,0.50190902,0.174950491
7/18/20,0.339493136,0.021199639,0.151663254,0.521267356,0.193184621
7/19/20,0.327349525,0.020369939,0.151570794,0.540625692,0.173810858
7/20/20,0.340549102,0.019540786,0.202419327,0.559984028,0.162474312
7/21/20,0.33157339,0.018712251,0.195066585,0.579342365,0.148757613
7/22/20,0.319429778,0.017884415,0.209613709,0.598700701,0.15071554
7/23/20,0.296198522,0.017057375,0.21309188,0.618059037,0.205216157
7/24/20,0.329461457,0.029562076,0.187528923,0.637417373,0.175021485
7/25/20,0.341077086,0.049738581,0.132805818,0.656775709,0.18071965
7/26/20,0.345828933,0.071430344,0.161873506,0.676134045,0.187034338
7/27/20,0.324181626,0.093599814,0.219982321,0.695492381,0.168811419
7/28/20,0.326821542,0.16363745,0.212629579,0.714850718,0.149374136
7/29/20,0.324709609,0.23400505,0.212537119,0.734209054,0.162089452
7/30/20,0.316789863,0.304474613,0.21613431,0.75356739,0.170324702
7/31/20,0.330517423,0.221341064,0.197831635,0.772925726,0.192769869
8/1/20,0.372756072,0.13808842,0.124779294,0.792284062,0.177637036
8/2/20,0.296726505,0.054837106,0.132066137,0.773001504,0.188170235
8/3/20,0.318373812,0.02658794,0.201124885,0.753718946,0.177913537
8/4/20,0.28405491,0.026949338,0.215672009,0.734436387,0.156365131
8/5/20,0.302006336,0.027850451,0.215579549,0.715153829,0.158315585
8/6/20,0.316789863,0.029242945,0.197276874,0.695871271,0.183989089
8/7/20,0.311510032,0.031062698,0.182544829,0.676588713,0.190423346
8/8/20,0.350580781,0.033241496,0.124132073,0.657306154,0.178866345
8/9/20,0.342661035,0.035715332,0.134989546,0.638023596,0.1889549
8/10/20,0.498416051,0.038428597,0.204167315,0.618741038,0.176060232
8/11/20,0.311510032,0.041335192,0.207764506,0.59945848,0.151290961
8/12/20,0.315733897,0.044397932,0.193032461,0.580175921,0.150170011
8/13/20,0.339493136,0.042721779,0.207579586,0.560893363,0.18284572
8/14/20,0.336853221,0.043697774,0.163687393,0.541610805,0.184549565
8/15/20,0.327349525,0.047164688,0.138124436,0.522328246,0.178115308
8/16/20,0.350052798,0.051046851,0.156242191,0.503045688,0.189149199
8/17/20,0.335269271,0.055386099,0.207209745,0.48376313,0.158913425
8/18/20,0.32312566,0.060084969,0.254487648,0.464480572,0.147210701
8/19/20,0.328405491,0.06506668,0.247015885,0.445198013,0.152281134
8/20/20,0.335269271,0.070271878,0.206932364,0.425915455,0.174961701
8/21/20,0.343189018,0.075655003,0.181250387,0.406632897,0.182057318
8/22/20,0.336325238,0.079343236,0.130216933,0.387350339,0.166132347
8/23/20,0.327349525,0.083054205,0.140955385,0.36806778,0.178739304
8/24/20,0.332629356,0.086785025,0.217393436,0.348785222,0.159518739
8/25/20,0.334213305,0.090533265,0.213730345,0.329502664,0.140772709
8/26/20,0.340549102,0.094296869,0.188048368,0.310220106,0.14572731
8/27/20,0.30781415,0.098074084,0.206285143,0.290937547,0.173071031
8/28/20,0.348996832,0.10186341,0.180603165,0.271654989,0.171632478
8/29/20,0.337381204,0.105663554,0.144090276,0.252372431,0.156708889
8/30/20,0.346356917,0.1094734,0.133047882,0.233089873,0.18125397
8/31/20,0.365364308,0.113291976,0.205915303,0.213807314,0.156084893
9/1/20,0.359556494,0.10879377,0.205822842,0.194524756,0.129346486
9/2/20,0.304118268,0.104307916,0.220250946,0.199512107,0.138373874
9/3/20,0.299894403,0.099836064,0.201948271,0.204499458,0.167021634
9/4/20,0.340549102,0.095380165,0.176385314,0.209486809,0.167286926
9/5/20,0.351636748,0.090942541,0.154392988,0.21447416,0.154029817
9/6/20,0.338965153,0.086525973,0.143350594,0.219461511,0.179509024
9/7/20,0.316789863,0.082133821,0.154208067,0.224448862,0.244826813
9/8/20,0.28563886,0.077770173,0.186846385,0.229436213,0.177592198
9/9/20,0.28405491,0.073440049,0.205083161,0.234423563,0.127033591
9/10/20,0.295142555,0.069149662,0.219511264,0.239410914,0.13597504
9/11/20,0.34530095,0.064906785,0.204898241,0.244398265,0.15941038
9/12/20,0.294086589,0.060721228,0.150056115,0.249385616,0.153884094
9/13/20,0.305174234,0.056605505,0.157342958,0.254372967,0.182946605
9/14/20,0.308342133,0.052575736,0.197241557,0.259360318,0.143418152
9/15/20,0.317317846,0.04865289,0.193578467,0.264347669,0.137095991
9/16/20,0.324181626,0.044864457,0.20800657,0.26933502,0.131016702
9/17/20,0.280359029,0.041246685,0.229813976,0.274322371,0.156708889
9/18/20,0.301478353,0.037847382,0.196871717,0.279309722,0.16250794
9/19/20,0.308870116,0.034729103,0.145838263,0.284297073,0.147356425
9/20/20,0.315733897,0.031971873,0.153006085,0.289284424,0.19894257
9/21/20,0.297254488,0.029673474,0.196594336,0.294271774,0.137824609
9/22/20,0.284582893,0.027943729,0.196501876,0.299259125,0.123188731
9/23/20,0.333685322,0.026888959,0.221998933,0.304246476,0.129955536
9/24/20,0.298838437,0.026586925,0.221906473,0.309233827,0.146941673
9/25/20,0.356388596,0.027062014,0.192653865,0.314221178,0.15215783
9/26/20,0.32998944,0.028276313,0.141501391,0.319208529,0.150988305
9/27/20,0.342133052,0.030143247,0.148669212,0.32419588,0.201150843
9/28/20,0.286166843,0.032553792,0.184997182,0.329183231,0.139547136
9/29/20,0.271383316,0.035399866,0.235964736,0.334170582,0.119807197
9/30/20,0.305174234,0.038587451,0.224922343,0.339157933,0.128162015
10/1/20,0.343189018,0.038401303,0.221259252,0.344145284,0.153630012
10/2/20,0.289334741,0.038215996,0.192006644,0.353757417,0.154141912
10/3/20,0.317317846,0.03803154,0.148114451,0.363369551,0.138642903
10/4/20,0.304646251,0.037847949,0.166232206,0.372981685,0.204248403
10/5/20,0.296198522,0.037665235,0.242670257,0.382593819,0.133662145
10/6/20,0.310982049,0.037483409,0.209847018,0.392205953,0.124660912
10/7/20,0.321541711,0.037302485,0.213325188,0.401818086,0.127530546
10/8/20,0.293558606,0.037122476,0.21692238,0.41143022,0.149979449
10/9/20,0.343189018,0.036943395,0.202309356,0.421042354,0.159638307
10/10/20,0.354804646,0.036765255,0.154846533,0.430654488,0.14369839
10/11/20,0.341077086,0.033895183,0.158324703,0.440266622,0.216440608
10/12/20,0.302006336,0.031216668,0.22024219,0.449878755,0.128064866
10/13/20,0.308870116,0.02878158,0.22372036,0.459490889,0.123155102
10/14/20,0.341605069,0.02665449,0.22005727,0.469103023,0.122318126
10/15/20,0.337909187,0.024911601,0.21996481,0.478715157,0.130934499
10/16/20,0.297254488,0.023634865,0.176072617,0.488327291,0.148940702
10/17/20,0.324181626,0.022899364,0.161459593,0.497939424,0.148447483
10/18/20,0.29250264,0.022755596,0.161367133,0.507551558,0.25585323
10/19/20,0.276663147,0.022380141,0.208645036,0.517163692,0.132843852
10/20/20,0.290390707,0.022616482,0.244973005,0.526775826,0.131211
10/21/20,0.303590285,0.023446822,0.237620263,0.536387959,0.139939469
10/22/20,0.316789863,0.024813723,0.211938286,0.546000093,0.155580466
10/23/20,0.304646251,0.026637453,0.193635611,0.555612227,0.16711131
10/24/20,0.290918691,0.028834125,0.127962573,0.565224361,0.156174569
10/25/20,0.341077086,0.03132761,0.164290542,0.574836495,0.31436685
10/26/20,0.285110876,0.034054482,0.204308163,0.584448628,0.149041587
10/27/20,0.269799366,0.02658833,0.215165636,0.594060762,0.137858237
10/28/20,0.287222809,0.021299899,0.211383525,0.603672896,0.152112992
10/29/20,0.303590285,0.019919065,0.229501279,0.61328503,0.168011807
10/30/20,0.323653643,0.0196615,0.185728108,0.622897164,0.174860815
10/31/20,0.326821542,0.019403993,0.138265285,0.632509297,0.173411053
11/1/20,0.364836325,0.019245034,0.134483173,0.642121431,0.429514628
11/2/20,0.315733897,0.021894174,0.174500794,0.647048548,0.165246796
11/3/20,0.322597677,0.027076671,0.163458401,0.651975666,0.155797183
11/4/20,0.34530095,0.033671999,0.057794303,0.656902783,0.172850577
11/5/20,0.337381204,0.041018801,0.115903118,0.6618299,0.19645406
11/6/20,0.350052798,0.048784954,0.104979745,0.666757017,0.209722378
11/7/20,0.325237592,0.056801437,0.104887285,0.671684134,0.214460262
11/8/20,0.311510032,0.06497695,0.108365455,0.676611252,0.5471696
11/9/20,0.326821542,0.062414573,0.213963654,0.681538369,0.178350708
11/10/20,0.313621964,0.059858342,0.188400697,0.686465486,0.178346972
11/11/20,0.254487856,0.057309066,0.191878867,0.691392603,0.199480626
11/12/20,0.272439282,0.054767701,0.195476059,0.696319721,0.223218623
11/13/20,0.277719113,0.05223538,0.184433665,0.701246838,0.219313978
11/14/20,0.24656811,0.049713461,0.136970842,0.706173955,0.226988753
11/15/20,0.272967265,0.047203579,0.151517967,0.711101072,0.616788103
11/16/20,0.270855333,0.044707722,0.2023665,0.716028189,0.222093936
11/17/20,0.262407603,0.042228322,0.231434187,0.720955307,0.188394425
11/18/20,0.263463569,0.039768388,0.205871231,0.725882424,0.203878489
11/19/20,0.271911299,0.037331677,0.216728704,0.730809541,0.248241976
11/20/20,0.337909187,0.034922926,0.169265881,0.735736658,0.253319882
11/21/20,0.279831045,0.032548171,0.114423755,0.740663775,0.260105369
11/22/20,0.266631468,0.030215193,0.121710598,0.745590893,0.692467212
11/23/20,0.280887012,0.027934128,0.183509064,0.75051801,0.225744498
11/24/20,0.266103485,0.025718317,0.179726952,0.755445127,0.226091993
11/25/20,0.25343189,0.023585467,0.139643432,0.760372244,0.242383141
11/26/20,0.204857445,0.021559207,0.084801306,0.765299362,0.25623809
11/27/20,0.302006336,0.01967103,0.077448564,0.770226479,0.273758547
11/28/20,0.256599789,0.017962409,0.106516252,0.775153596,0.25131338
11/29/20,0.279303062,0.016486305,0.128323658,0.780080713,0.665654075
11/30/20,0.257655755,0.015306304,0.179172191,0.78500783,0.219336397
12/1/20,0.320485744,0.014764877,0.186459034,0.789934948,0.222729141
12/2/20,0.267687434,0.030762974,0.21183707,0.773234667,0.243190225
12/3/20,0.248152059,0.030821846,0.189844744,0.756534386,0.273063558
12/4/20,0.303062302,0.030881049,0.149761223,0.739834105,0.29010948
12/5/20,0.295670539,0.03094058,0.135029179,0.723133824,0.285405224
12/6/20,0.295670539,0.031000438,0.127676437,0.706433543,0.689332287
12/7/20,0.289862724,0.031060621,0.193164554,0.689733262,0.238209468
12/8/20,0.286694826,0.031121128,0.189382443,0.673032981,0.214998319
12/9/20,0.274023231,0.031181956,0.207500197,0.6563327,0.254650077
12/10/20,0.304646251,0.031243104,0.211097389,0.639632419,0.267313081
12/11/20,0.26187962,0.031304569,0.178155129,0.622932138,0.306254904
12/12/20,0.26187962,0.031366351,0.134381958,0.606231857,0.277308224
12/13/20,0.286694826,0.031428447,0.112389631,0.589531576,0.738553226
12/14/20,0.289862724,0.031490855,0.167046837,0.572831295,0.245925345
12/15/20,0.302006336,0.031553573,0.188735222,0.556131014,0.233673355
12/16/20,0.275079197,0.031616601,0.163172265,0.539430733,0.261689646
12/17/20,0.27032735,0.031679935,0.188550301,0.522730452,0.285834921
12/18/20,0.295142555,0.031743575,0.148466781,0.506030171,0.300642678
12/19/20,0.278247096,0.031807518,0.093624655,0.48932989,0.31051078
12/20/20,0.291446674,0.031871763,0.097221846,0.472629609,0.740496207
12/21/20,0.321013728,0.031936308,0.137239467,0.455929328,0.260206255
12/22/20,0.303062302,0.03200115,0.137147007,0.439229047,0.237002578
12/23/20,0.306758184,0.032066289,0.133364896,0.422528766,0.264368718
12/24/20,0.260823654,0.032131723,0.085902073,0.405828485,0.296409222
12/25/20,0.20749736,0.03219745,0.031178968,0.389128205,0.293928184
12/26/20,0.22967265,0.024498773,0.074767219,0.372427924,0.272319994
12/27/20,0.258711721,0.01904976,0.082173083,0.355727643,0.63590031
12/28/20,0.275607181,0.017916229,0.138853645,0.339027362,0.223170048
12/29/20,0.223864836,0.017923349,0.15578119,0.322327081,0.244464372
12/30/20,0.247096093,0.018897345,0.161282717,0.3056268,0.277625827
12/31/20,0.289334741,0.020707973,0.132863256,0.288926519,0.324690804
1/1/21,0.444561774,0.023167288,0.075997773,0.272226238,0.335608863
1/2/21,0.233896515,0.02609872,0.092925318,0.269882952,0.303587042
1/3/21,0.2687434,0.029365478,0.12127888,0.267539667,0.668052909
1/4/21,0.278775079,0.032870444,0.166533425,0.265196381,0.248070097
1/5/21,0.281942978,0.032939278,0.160727956,0.262853096,0.240806337
1/6/21,0.252903907,0.033008385,0.132308495,0.26050981,0.281754661
1/7/21,0.302006336,0.033077763,0.14923604,0.258166525,0.331345514
1/8/21,0.307286167,0.03314741,0.137836584,0.255823239,0.335971304
1/9/21,0.257655755,0.033217324,0.097991105,0.253479954,0.358095131
1/10/21,0.291446674,0.033287505,0.103611654,0.251136668,0.737204349
1/11/21,0.255543823,0.033357949,0.154579208,0.248793383,0.306150282
1/12/21,0.295142555,0.033428656,0.17710074,0.246450097,0.288913799
1/13/21,0.269799366,0.033499624,0.182721288,0.244106812,0.320913201
1/14/21,0.279303062,0.031737415,0.176915819,0.241763526,0.359772821
1/15/21,0.304646251,0.03005019,0.154209367,0.239420241,0.369674551
1/16/21,0.254487856,0.028450877,0.120076897,0.237076955,0.357056384
1/17/21,0.282470961,0.02695461,0.119984437,0.23473367,0.758061503
1/18/21,0.247624076,0.025578854,0.136911982,0.232390384,0.323397975
1/19/21,0.271911299,0.024343303,0.182166527,0.230047099,0.302514666
